Id,UID,UTC,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,Source,encounterCount,sightingNum,classifiedAs,classifierUsed,classifier2Used,voteList,spList,freqMax,freqMin,duration,freqBeg,freqEnd,freqRange,dcMean,dcStdDev,freqMean,freqStdDev,freqMedian,freqCenter,freqRelBW,freqMaxMinRatio,freqBegEndRatio,freqQuarter1,freqQuarter2,freqQuarter3,freqSpread,dcQuarter1Mean,dcQuarter2Mean,dcQuarter3Mean,dcQuarter4Mean,freqCOFM,freqStepUp,freqStepDown,freqNumSteps,freqSlopeMean,freqAbsSlopeMean,freqPosSlopeMean,freqNegSlopeMean,freqSlopeRatio,freqBegSweep,freqBegUp,freqBegDwn,freqEndSweep,freqEndUp,freqEndDwn,numSweepsUpDwn,numSweepsDwnUp,numSweepsUpFlat,numSweepsDwnFlat,numSweepsFlatUp,numSweepsFlatDwn,freqSweepUpPercent,freqSweepDwnPercent,freqSweepFlatPercent,numInflections,inflMaxDelta,inflMinDelta,inflMaxMinDelta,inflMeanDelta,inflStdDevDelta,inflMedianDelta,infldur,stepdur,freqPeak,bw3db,bw3dbLow,bw3dbHigh,bw10db,bw10dbLow,bw10dbHigh,rmsSignal,rmsNoise,snr,nCrossings,sweepRate,meanTimeZC,medianTimeZC,varianceTimeZC,whaleTrain,clickType,ici,offlineEventID,latitude,longitude
1624,1624,5/8/2014 14:12,466,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter674-B13h55m12s08may2014-Channel1-20140508_141211.csv               ,674,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.21867-0.0-0.05467-0.14533-0.0-0.09333-0.24533-0.07067-0.172-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,17625,15656.25,0.277,15656.25,17203.125,1968.75,0,0,16564.23611,581.5796815,16781.25,16640.625,0.118309859,1.125748503,0.910081744,15937.5,16968.75,16875,984.375,0,0,0,0,0.3,0,0,0,5638.111888,11571.24126,10169.16322,-38565.34091,-0.26368659,2,1,0,2,1,0,2,1,0,0,0,0,95.65217391,4.347826087,0,3,0.085,0.021,4.047619048,0.053,0.045254834,0.053,10.83032491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,1625,5/8/2014 14:12,711,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter675-B13h55m12s08may2014-Channel1-20140508_141211.csv               ,675,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.204-0.0-0.11733-0.05067-0.0-0.26533-0.16667-0.10533-0.09067-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13593.75,12703.125,0.224,12703.125,13453.125,890.625,0,0,13080.25568,279.1878541,13031.25,13148.4375,0.067736185,1.070110701,0.944250871,12890.625,13265.625,13031.25,375,0,0,0,0,0.15,0,0,0,3263.66342,10650.02706,11237.98077,-25852.27273,-0.434699915,2,1,0,2,1,0,2,0,0,1,1,0,70,20,10,3,0.042,0.032,1.3125,0.037,0.007071068,0.037,13.39285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,1626,5/8/2014 14:12,959,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter676-B13h55m12s08may2014-Channel1-20140508_141212.csv               ,676,AutoEvent2          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.06667-0.0-0.05867-0.068-0.0-0.088-0.388-0.06-0.27067-)                                                                       ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,16687.5,15656.25,0.256,16312.5,16218.75,1031.25,0,0,16320,347.2864958,16453.125,16171.875,0.063768116,1.065868263,1.005780347,16593.75,16640.625,15796.875,515.625,0,0,0,0,0.1546875,0,0,0,-458.688447,9271.425189,13219.10511,-11676.13636,-1.132147202,2,1,0,2,1,0,1,1,2,0,1,1,39.28571429,46.42857143,14.28571429,3,0.107,0.031,3.451612903,0.069,0.053740115,0.069,11.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,1627,5/8/2014 14:12,686,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter677-B13h55m12s08may2014-Channel1-20140508_141209.csv               ,677,AutoEvent2          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.12933-0.0-0.052-0.27867-0.0-0.30133-0.076-0.028-0.13467-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15328.125,13171.875,0.233,15187.5,13218.75,2156.25,0,0,13993.20652,542.5933461,13921.875,14250,0.151315789,1.163701068,1.14893617,14109.375,13968.75,13781.25,539.0625,0,0,0,0,0.2109375,0,0,0,-8587.293388,14940.59917,23295.45455,-15223.93048,-1.530186608,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,1628,5/8/2014 14:12,901,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter678-B13h55m12s08may2014-Channel1-20140508_141210.csv               ,678,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.204-0.0-0.08533-0.04267-0.0-0.23467-0.10133-0.24133-0.09067-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12281.25,9421.875,0.16,9421.875,12187.5,2859.375,0,0,11457.03125,966.7575965,11789.0625,10851.5625,0.26349892,1.303482587,0.773076923,11203.125,11718.75,12046.875,738.28125,0,0,0,0,0.0890625,1,0,1,12517.23908,14066.82586,16245.81746,-4261.363636,-3.812351831,2,1,0,2,1,0,1,0,0,0,0,0,88.88888889,11.11111111,0,1,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1629,5/8/2014 14:12,21,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter679-B13h55m12s08may2014-Channel1-20140508_141212.csv               ,679,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.164-0.0-0.06267-0.07733-0.0-0.228-0.15733-0.20667-0.104-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11203.125,9937.5,0.267,10265.625,11015.625,1265.625,0,0,10339.54327,354.0656082,10218.75,10570.3125,0.119733925,1.127358491,0.931914894,10125,10218.75,10031.25,316.40625,0,0,0,0,0.1828125,0,0,0,2900.568182,11599.43182,18125,-13591.97443,-1.333507511,0,0,1,2,1,0,3,2,0,1,0,1,44.44444444,44.44444444,11.11111111,5,0.117,0.01,11.7,0.05875,0.044932357,0.054,18.72659176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,1630,5/8/2014 14:12,341,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter680-B13h55m12s08may2014-Channel1-20140508_141212.csv               ,680,AutoEvent2          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.14667-0.0-0.008-0.26267-0.0-0.40133-0.03867-0.02267-0.12-)                                                                   ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12656.25,10781.25,0.17,12609.375,10781.25,1875,0,0,11686.29808,668.7932454,11718.75,11718.75,0.16,1.173913043,1.169565217,12656.25,11718.75,11109.375,843.75,0,0,0,0,0.1171875,0,0,0,-11588.54167,12369.79167,4687.5,-14375,-0.326086957,0,0,1,0,0,1,1,0,0,0,0,0,9.090909091,90.90909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,1631,5/8/2014 14:12,415,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter681-B13h55m12s08may2014-Channel1-20140508_141212.csv               ,681,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.19333-0.0-0.03333-0.11733-0.0-0.296-0.07067-0.10267-0.18667-)                                                                ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12234.375,10734.375,0.192,11250,10734.375,1500,0,0,11806.25,465.0073804,12046.875,11484.375,0.130612245,1.139737991,1.048034934,12187.5,12140.625,11765.625,726.5625,0,0,0,0,0.0890625,0,0,0,-8403.792388,13616.6351,7297.979798,-19267.87405,-0.378764143,2,1,0,0,0,1,1,0,0,0,0,0,36.36363636,63.63636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,1632,5/8/2014 14:12,501,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter682-B13h55m12s08may2014-Channel1-20140508_141212.csv               ,682,AutoEvent2          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.25733-0.0-0.01333-0.09467-0.0-0.35067-0.04133-0.21733-0.02533-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15609.375,12750,0.266,12750,15609.375,2859.375,0,0,13507.21154,867.1436449,13148.4375,14179.6875,0.201652893,1.224264706,0.816816817,12890.625,13125,13828.125,890.625,0,0,0,0,0.2578125,0,0,0,10717.80303,10717.80303,12759.28932,0,0,2,1,0,2,1,0,1,0,0,0,1,0,92.30769231,3.846153846,3.846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,1633,5/8/2014 14:12,800,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter683-B13h55m12s08may2014-Channel1-20140508_141212.csv               ,683,AutoEvent2          ,Sf                  ,NWAtlWhist.model                                                                                                                ,,(0.10933-0.0-0.02-0.07333-0.0-0.132-0.008-0.63067-0.02667-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14296.875,10968.75,0.17,10968.75,14296.875,3328.125,0,0,12381.25,986.5834071,12140.625,12632.8125,0.263450835,1.303418803,0.767213115,11578.125,12140.625,12890.625,1335.9375,0,0,0,0,0.1921875,0,0,0,19756.91899,19756.91899,19756.91899,0,0,2,1,0,2,1,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1634,5/8/2014 14:12,557,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter684-B13h55m12s08may2014-Channel1-20140508_141213.csv               ,684,AutoEvent2          ,Scl                 ,NWAtlWhist.model                                                                                                                ,,(0.02933-0.0-0.11467-0.12667-0.0-0.03467-0.30133-0.15067-0.24267-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21562.5,20390.625,0.192,20859.375,21515.625,1171.875,0,0,20829.76974,404.2047453,20671.875,20976.5625,0.055865922,1.057471264,0.969498911,20484.375,20531.25,20812.5,492.1875,0,0,0,0,0.13125,0,0,0,3657.670455,10310.13258,12571.02273,-9978.693182,-1.259786477,0,0,1,2,1,0,1,1,0,0,0,0,64.28571429,35.71428571,0,2,0.107,0.107,1,0.107,0,0.107,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,1635,5/8/2014 14:12,727,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter685-B13h55m12s08may2014-Channel1-20140508_141213.csv               ,685,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.26-0.0-0.072-0.05067-0.0-0.284-0.11067-0.18533-0.03733-)                                                                     ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,13593.75,11859.375,0.214,11859.375,13500,1734.375,0,0,12620.40441,667.9747968,12468.75,12726.5625,0.136279926,1.146245059,0.878472222,11906.25,12468.75,13218.75,1218.75,0,0,0,0,0.1546875,0,0,0,10196.61905,12015.7389,14808.23864,-7276.479417,-2.035082873,2,1,0,2,1,0,2,1,0,0,0,0,91.66666667,8.333333333,0,3,0.128,0.011,11.63636364,0.0695,0.082731493,0.0695,14.01869159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1636,5/8/2014 14:12,967,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter686-B13h55m12s08may2014-Channel1-20140508_141215.csv               ,686,AutoEvent2          ,Sa                  ,NWAtlWhist.model                                                                                                                ,,(0.03333-0.0-0.016-0.45333-0.0-0.068-0.28267-0.02933-0.11733-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,20343.75,18187.5,0.16,19640.625,18656.25,2156.25,0,0,19195.3125,744.904566,18867.1875,19265.625,0.111922141,1.118556701,1.052763819,20343.75,19031.25,18656.25,1265.625,0,0,0,0,0.271875,0,0,0,-6718.75,21235.79545,18146.30682,-29951.2987,-0.605860434,2,1,0,2,1,0,2,1,0,0,0,0,41.66666667,58.33333333,0,3,0.064,0.032,2,0.048,0.022627417,0.048,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1637,5/8/2014 14:12,86,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter687-B13h55m12s08may2014-Channel1-20140508_141216.csv               ,687,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.13333-0.0-0.05733-0.18267-0.0-0.132-0.272-0.14533-0.07733-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,14765.625,12703.125,0.298,12703.125,14109.375,2062.5,0,0,13742.4569,633.130992,13968.75,13734.375,0.150170648,1.162361624,0.900332226,13031.25,13968.75,14203.125,1125,0,0,0,0,0.1875,0,0,0,4872.666396,14095.47484,12070.63533,-21519.88636,-0.560906091,2,1,0,2,1,0,2,1,0,0,0,0,90,10,0,3,0.052,0.033,1.575757576,0.0425,0.013435029,0.0425,10.06711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,1638,5/8/2014 14:12,405,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter688-B13h55m12s08may2014-Channel1-20140508_141216.csv               ,688,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.124-0.0-0.07067-0.164-0.0-0.14533-0.12267-0.13467-0.23867-)                                                                  ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11296.875,10265.625,0.202,10500,10453.125,1031.25,0,0,10642.96875,266.2422685,10570.3125,10781.25,0.095652174,1.100456621,1.004484305,10640.625,10453.125,10921.875,246.09375,0,0,0,0,0.1875,0,0,0,-119.6172249,12724.2823,14968.03977,-13557.44949,-1.104045402,2,1,0,0,0,1,2,1,0,0,0,0,42.85714286,57.14285714,0,3,0.054,0.042,1.285714286,0.048,0.008485281,0.048,14.85148515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,1639,5/8/2014 14:12,501,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter689-B13h55m12s08may2014-Channel1-20140508_141216.csv               ,689,AutoEvent2          ,Sc                  ,NWAtlWhist.model                                                                                                                ,,(0.224-0.0-0.024-0.036-0.0-0.34-0.108-0.204-0.064-)                                                                             ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,11625,9234.375,0.32,9750,11625,2390.625,0,0,9838.341346,619.0804406,9679.6875,10429.6875,0.229213483,1.258883249,0.838709677,9843.75,9421.875,9562.5,375,0,0,0,0,0.2765625,0,0,0,7434.253247,11743.77706,18440.41375,-17956.34921,-1.026957849,2,1,0,2,1,0,2,2,1,0,0,1,61.29032258,25.80645161,12.90322581,5,0.096,0.033,2.909090909,0.064,0.026870058,0.0635,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,1640,5/8/2014 14:12,607,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter690-B13h55m12s08may2014-Channel1-20140508_141216.csv               ,690,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.16667-0.0-0.08267-0.03067-0.0-0.28133-0.04667-0.28667-0.10533-)                                                              ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,12328.125,9937.5,0.203,9937.5,12000,2390.625,0,0,11264.0625,854.2520751,11296.875,11132.8125,0.214736842,1.240566038,0.828125,10593.75,11203.125,12234.375,1429.6875,0,0,0,0,0.2390625,0,0,0,10226.02671,13380.93102,17251.23834,-7492.897727,-2.302345364,2,1,0,0,0,1,1,0,0,0,0,0,82.35294118,17.64705882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,1641,5/8/2014 14:12,757,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter691-B13h55m12s08may2014-Channel1-20140508_141216.csv               ,691,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.096-0.0-0.064-0.08133-0.0-0.10267-0.26133-0.14267-0.252-)                                                                    ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,15187.5,13593.75,0.225,15187.5,15093.75,1593.75,0,0,14346.35417,571.2717306,14226.5625,14390.625,0.110749186,1.117241379,1.00621118,14484.375,13875,13921.875,1019.53125,0,0,0,0,0.2015625,0,0,0,454.2774443,16048.06213,23378.31439,-13254.71698,-1.763773186,0,0,1,2,1,0,1,1,0,0,0,0,37.5,62.5,0,2,0.065,0.065,1,0.065,0,0.065,8.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,1642,5/8/2014 14:12,151,5/8/2014 10:12,8/4/2023 13:59,0,,0,D:\Tailwinds\DolphinSpeciesClassifier\Bruna outputs\Encounter692-B13h55m12s08may2014-Channel1-20140508_141217.csv               ,692,AutoEvent2          ,Ambig               ,NWAtlWhist.model                                                                                                                ,,(0.03067-0.0-0.07867-0.19333-0.0-0.03067-0.25733-0.18-0.22933-)                                                                 ,(Dd-Gg-Gm-Sa-Sb-Sc-Scl-Sf-Tt-)                                                                                                  ,21046.875,19687.5,0.171,19687.5,21000,1359.375,0,0,20591.91176,441.8340831,20765.625,20367.1875,0.066743383,1.069047619,0.9375,20343.75,20718.75,21046.875,187.5,0,0,0,0,0.121875,0,0,0,7563.920455,14169.03409,17386.36364,-10568.18182,-1.64516129,2,1,0,0,0,1,2,1,0,0,0,0,70,30,0,3,0.064,0.032,2,0.048,0.022627417,0.048,17.54385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
